image_name,has_target,hit,missed,false_positive,pred_count,best_iou,source_stage,target_color,blur_level,lighting_type,shadow_level,glare_level,exposure_level,bbox_size_bucket
stage2_003629.jpg,true,True,False,False,1,0.9672,stage2,blue,none,none,none,none,none,medium
stage4_002688.jpg,true,True,False,False,1,0.9625,stage4,blue,none,sunny,none,none,mild_over,large
stage2_003634.jpg,true,True,False,False,1,0.9787,stage2,red,none,none,none,none,none,medium
stage4_002692.jpg,true,True,False,False,1,0.971,stage4,blue,none,normal,none,none,normal,medium
stage2_003639.jpg,true,True,False,False,1,0.9715,stage2,red,none,none,none,none,none,small
stage2_003653.jpg,true,True,False,False,1,0.9766,stage2,red,none,none,none,none,none,medium
stage2_003659.jpg,true,True,False,False,1,0.9753,stage2,red,none,none,none,none,none,small
stage2_003667.jpg,true,True,False,False,1,0.9761,stage2,red,none,none,none,none,none,medium
stage4_002712.jpg,true,True,False,False,1,0.9635,stage4,red,none,shadow,medium,none,normal,large
stage2_003671.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage3_002300.jpg,true,True,False,False,1,0.9391,stage3,blue,light,none,none,none,none,small
stage1_000881.jpg,false,False,False,False,0,0.0,stage1,none,none,none,none,none,none,none
stage2_003677.jpg,true,True,False,False,1,0.962,stage2,blue,none,none,none,none,none,medium
stage2_003678.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_002735.jpg,true,True,False,False,1,0.9603,stage4,red,none,normal,none,none,normal,small
stage4_002736.jpg,true,True,False,False,1,0.9628,stage4,red,none,sunny,none,none,mild_over,very_small
stage3_002308.jpg,false,False,False,False,0,0.0,stage3,none,light,none,none,none,none,none
stage4_002747.jpg,true,True,False,False,1,0.948,stage4,red,none,shadow,light,none,normal,small
stage2_003700.jpg,true,True,False,False,1,0.9703,stage2,blue,none,none,none,none,none,large
stage4_002751.jpg,true,True,False,False,1,0.9745,stage4,red,none,normal,none,none,normal,very_small
stage1_000888.jpg,true,True,False,False,1,0.9754,stage1,red,none,none,none,none,none,medium
stage3_002325.jpg,true,True,False,False,1,0.9294,stage3,red,light,none,none,none,none,small
stage3_002326.jpg,true,True,False,False,1,0.9749,stage3,blue,light,none,none,none,none,large
stage3_002330.jpg,false,False,False,False,0,0.0,stage3,none,light,none,none,none,none,none
stage1_000899.jpg,true,True,False,False,1,0.9691,stage1,red,none,none,none,none,none,very_small
stage2_003731.jpg,true,True,False,False,1,0.968,stage2,red,none,none,none,none,none,medium
stage4_002778.jpg,false,False,False,False,0,0.0,stage4,none,none,normal,none,none,normal,none
stage4_002779.jpg,true,True,False,False,1,0.971,stage4,blue,none,glare,none,medium,mild_over,large
stage3_002340.jpg,true,True,False,False,1,0.9741,stage3,blue,none,none,none,none,none,medium
stage2_003752.jpg,true,True,False,False,1,0.9319,stage2,red,none,none,none,none,none,large
stage1_000909.jpg,true,True,False,False,1,0.9789,stage1,red,none,none,none,none,none,large
stage2_003756.jpg,true,True,False,False,1,0.9523,stage2,red,none,none,none,none,none,very_small
stage3_002349.jpg,true,True,False,False,1,0.9748,stage3,red,none,none,none,none,none,medium
stage4_002807.jpg,true,True,False,False,1,0.9611,stage4,blue,none,sunny,none,none,mild_over,small
stage3_002356.jpg,true,True,False,False,1,0.9751,stage3,blue,light,none,none,none,none,large
stage1_000912.jpg,true,True,False,False,1,0.9685,stage1,red,none,none,none,none,none,small
stage1_000916.jpg,true,True,False,False,1,0.9744,stage1,red,none,none,none,none,none,medium
stage2_003774.jpg,true,True,False,False,1,0.9598,stage2,blue,none,none,none,none,none,large
stage3_002370.jpg,true,True,False,False,1,0.9648,stage3,red,none,none,none,none,none,medium
stage3_002372.jpg,true,True,False,False,1,0.9708,stage3,red,none,none,none,none,none,large
stage3_002373.jpg,true,True,False,False,1,0.9575,stage3,blue,light,none,none,none,none,medium
stage2_003788.jpg,true,True,False,False,1,0.9691,stage2,red,none,none,none,none,none,medium
stage2_003795.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage2_003803.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage2_003804.jpg,true,True,False,False,1,0.9718,stage2,red,none,none,none,none,none,small
stage4_002833.jpg,false,False,False,False,0,0.0,stage4,none,none,shadow,medium,none,normal,none
stage4_002841.jpg,true,True,False,False,1,0.9733,stage4,red,none,shadow,medium,none,normal,medium
stage4_002845.jpg,true,True,False,False,1,0.9556,stage4,red,none,sunny,none,none,mild_over,very_small
stage2_003828.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage2_003830.jpg,true,True,False,False,1,0.9727,stage2,red,none,none,none,none,none,medium
stage2_003838.jpg,true,True,False,False,1,0.962,stage2,red,none,none,none,none,none,small
stage4_002852.jpg,true,True,False,False,1,0.9682,stage4,blue,none,normal,none,none,normal,large
stage2_003851.jpg,true,True,False,False,1,0.9732,stage2,blue,none,none,none,none,none,medium
stage1_000942.jpg,true,True,False,False,1,0.9736,stage1,blue,none,none,none,none,none,large
stage4_002865.jpg,true,True,False,False,1,0.9632,stage4,blue,none,sunny,none,none,mild_over,large
stage3_002423.jpg,true,True,False,False,1,0.9705,stage3,red,light,none,none,none,none,large
stage4_002888.jpg,false,False,False,False,0,0.0,stage4,none,none,sunny,none,none,mild_over,none
stage2_003891.jpg,true,True,False,False,1,0.9689,stage2,blue,none,none,none,none,none,large
stage3_002430.jpg,true,True,False,False,1,0.9368,stage3,blue,light,none,none,none,none,medium
stage3_002436.jpg,true,True,False,False,1,0.9694,stage3,red,none,none,none,none,none,medium
stage3_002437.jpg,true,True,False,False,1,0.9774,stage3,red,medium,none,none,none,none,medium
stage2_003907.jpg,true,True,False,False,1,0.9664,stage2,blue,none,none,none,none,none,medium
stage4_002909.jpg,false,False,False,False,0,0.0,stage4,none,none,shadow,medium,none,normal,none
stage2_003910.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_002914.jpg,true,True,False,False,1,0.9718,stage4,blue,none,sunny,none,none,mild_over,large
stage3_002447.jpg,true,True,False,False,1,0.9024,stage3,red,light,none,none,none,none,very_small
stage3_002452.jpg,false,False,False,False,0,0.0,stage3,none,none,none,none,none,none,none
stage2_003933.jpg,true,True,False,False,1,0.9329,stage2,blue,none,none,none,none,none,medium
stage4_002924.jpg,true,True,False,False,1,0.9765,stage4,red,none,normal,none,none,normal,medium
stage3_002453.jpg,true,True,False,False,1,0.9516,stage3,blue,none,none,none,none,none,small
stage2_003937.jpg,true,True,False,False,1,0.9656,stage2,blue,none,none,none,none,none,large
stage3_002456.jpg,false,False,False,False,0,0.0,stage3,none,light,none,none,none,none,none
stage2_003949.jpg,true,True,False,False,1,0.9726,stage2,red,none,none,none,none,none,large
stage2_003955.jpg,true,True,False,False,1,0.9748,stage2,red,none,none,none,none,none,medium
stage2_003957.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage2_003958.jpg,true,True,False,False,1,0.9226,stage2,red,none,none,none,none,none,very_small
stage4_002940.jpg,true,True,False,False,1,0.954,stage4,red,light,blur_light,medium,none,normal,medium
stage4_002945.jpg,true,True,False,False,1,0.9732,stage4,red,none,sunny,none,none,mild_over,small
stage2_003962.jpg,true,True,False,False,1,0.9553,stage2,blue,none,none,none,none,none,large
stage2_003971.jpg,true,True,False,False,1,0.9745,stage2,blue,none,none,none,none,none,large
stage4_002958.jpg,true,True,False,False,1,0.9743,stage4,blue,none,sunny,none,none,mild_over,large
stage4_002959.jpg,true,True,False,False,1,0.9649,stage4,red,none,normal,none,none,normal,medium
stage3_002486.jpg,true,True,False,False,1,0.9755,stage3,blue,light,none,none,none,none,large
stage3_002495.jpg,true,True,False,False,1,0.9075,stage3,blue,light,none,none,none,none,small
stage2_003994.jpg,true,True,False,False,1,0.97,stage2,red,none,none,none,none,none,medium
stage1_000964.jpg,true,True,False,False,1,0.9296,stage1,blue,none,none,none,none,none,large
stage3_002499.jpg,true,True,False,False,1,0.9708,stage3,red,none,none,none,none,none,small
stage2_003998.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage2_004000.jpg,true,True,False,False,1,0.985,stage2,red,none,none,none,none,none,small
stage4_002974.jpg,false,False,False,False,0,0.0,stage4,none,none,normal,none,none,normal,none
stage2_004007.jpg,true,True,False,False,1,0.9615,stage2,red,none,none,none,none,none,small
stage4_002976.jpg,true,True,False,False,1,0.9633,stage4,blue,none,normal,none,none,normal,medium
stage1_000969.jpg,true,True,False,False,1,0.9594,stage1,red,none,none,none,none,none,large
stage4_002982.jpg,true,True,False,False,1,0.9804,stage4,red,none,normal,none,none,normal,medium
stage4_002985.jpg,true,True,False,False,1,0.9234,stage4,red,none,normal,none,none,normal,very_small
stage4_002988.jpg,true,True,False,False,1,0.9669,stage4,red,light,blur_light,none,none,mild_over,large
stage2_004036.jpg,true,True,False,False,1,0.9648,stage2,blue,none,none,none,none,none,medium
stage4_002999.jpg,true,True,False,False,1,0.9699,stage4,red,none,shadow,medium,none,normal,large
stage3_002530.jpg,true,True,False,False,1,0.9747,stage3,red,none,none,none,none,none,large
stage4_003007.jpg,false,False,False,False,0,0.0,stage4,none,none,shadow,medium,none,normal,none
stage2_004048.jpg,true,True,False,False,1,0.9719,stage2,red,none,none,none,none,none,medium
stage2_004050.jpg,true,True,False,False,1,0.9732,stage2,blue,none,none,none,none,none,medium
stage3_002538.jpg,true,True,False,False,1,0.9724,stage3,red,medium,none,none,none,none,medium
stage4_003011.jpg,true,True,False,False,1,0.9637,stage4,blue,none,sunny,none,none,mild_over,medium
stage2_004058.jpg,true,True,False,False,1,0.9539,stage2,red,none,none,none,none,none,very_small
stage3_002539.jpg,true,True,False,False,1,0.9694,stage3,blue,none,none,none,none,none,medium
stage2_004062.jpg,true,True,False,False,1,0.9645,stage2,blue,none,none,none,none,none,large
stage3_002540.jpg,true,True,False,False,1,0.9761,stage3,red,none,none,none,none,none,medium
stage3_002541.jpg,true,True,False,False,1,0.9591,stage3,red,none,none,none,none,none,very_small
stage2_004066.jpg,true,True,False,False,1,0.9652,stage2,red,none,none,none,none,none,large
stage2_004079.jpg,true,True,False,False,1,0.9717,stage2,blue,none,none,none,none,none,small
stage4_003020.jpg,true,True,False,False,1,0.9729,stage4,red,light,blur_light,medium,none,normal,medium
stage2_004083.jpg,true,True,False,False,1,0.9655,stage2,red,none,none,none,none,none,small
stage4_003025.jpg,true,True,False,False,1,0.9492,stage4,red,none,shadow,light,none,normal,small
stage4_003028.jpg,true,True,False,False,1,0.9696,stage4,blue,light,blur_light,none,none,mild_over,large
stage1_000984.jpg,true,True,False,False,1,0.9759,stage1,red,none,none,none,none,none,small
stage3_002559.jpg,true,True,False,False,1,0.9673,stage3,blue,none,none,none,none,none,large
stage2_004092.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage2_004095.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_003034.jpg,true,True,False,False,1,0.9584,stage4,blue,none,normal,none,none,normal,small
stage2_004098.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage2_004102.jpg,true,True,False,False,1,0.9623,stage2,blue,none,none,none,none,none,medium
stage4_003037.jpg,true,True,False,False,1,0.9658,stage4,red,none,sunny,none,none,mild_over,medium
stage3_002570.jpg,true,True,False,False,1,0.9686,stage3,red,none,none,none,none,none,medium
stage3_002573.jpg,true,True,False,False,1,0.9719,stage3,red,medium,none,none,none,none,medium
stage4_003041.jpg,true,True,False,False,1,0.9691,stage4,blue,light,blur_light,none,none,mild_over,large
stage2_004108.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_003053.jpg,true,True,False,False,1,0.9757,stage4,blue,none,normal,none,none,normal,medium
stage2_004133.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage2_004138.jpg,true,True,False,False,1,0.9306,stage2,red,none,none,none,none,none,very_small
stage3_002579.jpg,false,False,False,False,0,0.0,stage3,none,none,none,none,none,none,none
stage3_002580.jpg,true,True,False,False,1,0.9333,stage3,blue,light,none,none,none,none,small
stage4_003059.jpg,true,True,False,False,1,0.9766,stage4,red,none,glare,none,medium,mild_over,medium
stage2_004139.jpg,true,True,False,False,1,0.9732,stage2,blue,none,none,none,none,none,large
stage4_003060.jpg,true,True,False,False,1,0.9688,stage4,red,none,glare,none,medium,mild_over,medium
stage4_003062.jpg,true,True,False,False,1,0.9747,stage4,blue,none,glare,none,medium,mild_over,large
stage1_000996.jpg,true,True,False,False,1,0.982,stage1,blue,none,none,none,none,none,small
stage4_003064.jpg,true,True,False,False,1,0.9608,stage4,blue,none,shadow,medium,none,normal,large
stage3_002584.jpg,true,True,False,False,1,0.9796,stage3,blue,medium,none,none,none,none,large
stage2_004144.jpg,true,True,False,False,1,0.9693,stage2,red,none,none,none,none,none,large
stage4_003068.jpg,true,True,False,False,1,0.9763,stage4,blue,none,glare,none,medium,mild_over,medium
stage2_004147.jpg,true,True,False,False,1,0.9449,stage2,red,none,none,none,none,none,very_small
stage3_002588.jpg,true,True,False,False,1,0.9563,stage3,red,none,none,none,none,none,small
stage1_000999.jpg,true,True,False,False,1,0.975,stage1,blue,none,none,none,none,none,large
stage4_003076.jpg,true,True,False,False,1,0.9716,stage4,blue,none,normal,none,none,normal,medium
stage4_003077.jpg,true,True,False,False,1,0.9628,stage4,blue,none,glare,none,medium,mild_over,medium
stage4_003083.jpg,true,True,False,False,1,0.9719,stage4,blue,none,normal,none,none,normal,medium
stage2_004161.jpg,true,True,False,False,1,0.9709,stage2,red,none,none,none,none,none,medium
stage4_003089.jpg,true,True,False,False,1,0.9546,stage4,red,none,normal,none,none,normal,very_small
stage4_003090.jpg,true,True,False,False,1,0.9734,stage4,red,light,blur_light,none,none,mild_over,large
stage2_004172.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_003095.jpg,true,True,False,False,1,0.9631,stage4,red,light,blur_light,none,none,mild_over,medium
stage3_002609.jpg,true,True,False,False,1,0.9758,stage3,blue,none,none,none,none,none,medium
stage2_004193.jpg,true,True,False,False,1,0.979,stage2,red,none,none,none,none,none,medium
stage2_004195.jpg,true,True,False,False,1,0.9775,stage2,red,none,none,none,none,none,medium
stage2_004196.jpg,true,True,False,False,1,0.9631,stage2,blue,none,none,none,none,none,large
stage4_003100.jpg,true,True,False,False,1,0.9734,stage4,blue,none,shadow,medium,none,normal,medium
stage4_003101.jpg,true,True,False,False,1,0.9651,stage4,red,none,normal,none,none,normal,small
stage3_002622.jpg,true,True,False,False,1,0.9702,stage3,blue,light,none,none,none,none,large
stage4_003105.jpg,true,True,False,False,1,0.9593,stage4,red,none,sunny,none,none,mild_over,very_small
stage1_001010.jpg,true,True,False,False,1,0.9768,stage1,blue,none,none,none,none,none,large
stage2_004207.jpg,true,True,False,False,1,0.9584,stage2,red,none,none,none,none,none,very_small
stage2_004208.jpg,true,True,False,False,1,0.9714,stage2,blue,none,none,none,none,none,large
stage2_004210.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage3_002628.jpg,true,True,False,False,1,0.959,stage3,blue,none,none,none,none,none,small
stage4_003113.jpg,true,True,False,False,1,0.9658,stage4,blue,none,normal,none,none,normal,medium
stage2_004222.jpg,true,True,False,False,1,0.9518,stage2,red,none,none,none,none,none,small
stage2_004225.jpg,true,True,False,False,1,0.9628,stage2,red,none,none,none,none,none,medium
stage3_002634.jpg,true,True,False,False,1,0.9652,stage3,red,light,none,none,none,none,large
stage4_003117.jpg,true,True,False,False,1,0.9271,stage4,red,none,sunny,none,none,mild_over,small
stage3_002636.jpg,true,True,False,False,1,0.9678,stage3,red,none,none,none,none,none,large
stage4_003123.jpg,false,False,False,False,0,0.0,stage4,none,none,normal,none,none,normal,none
stage4_003125.jpg,true,True,False,False,1,0.974,stage4,blue,light,blur_light,none,none,mild_over,large
stage1_001016.jpg,true,True,False,False,1,0.9779,stage1,red,none,none,none,none,none,small
stage3_002642.jpg,true,True,False,False,1,0.9739,stage3,blue,none,none,none,none,none,large
stage4_003136.jpg,true,True,False,False,1,0.9704,stage4,blue,none,normal,none,none,normal,large
stage2_004251.jpg,true,True,False,False,1,0.9704,stage2,blue,none,none,none,none,none,medium
stage3_002647.jpg,true,True,False,False,1,0.973,stage3,blue,none,none,none,none,none,medium
stage1_001023.jpg,true,True,False,False,1,0.9725,stage1,blue,none,none,none,none,none,large
stage4_003144.jpg,true,True,False,False,1,0.9098,stage4,red,none,sunny,none,none,mild_over,very_small
stage2_004255.jpg,true,True,False,False,1,0.9551,stage2,blue,none,none,none,none,none,large
stage4_003147.jpg,true,True,False,False,1,0.9762,stage4,red,none,normal,none,none,normal,medium
stage4_003149.jpg,true,True,False,False,1,0.972,stage4,red,none,sunny,none,none,mild_over,large
stage4_003150.jpg,true,True,False,False,1,0.969,stage4,red,none,sunny,none,none,mild_over,large
stage4_003151.jpg,true,True,False,False,1,0.9694,stage4,red,none,normal,none,none,normal,large
stage2_004269.jpg,true,True,False,False,1,0.9726,stage2,red,none,none,none,none,none,medium
stage4_003161.jpg,true,True,False,False,1,0.9682,stage4,red,none,normal,none,none,normal,small
stage4_003168.jpg,false,False,False,False,0,0.0,stage4,none,none,normal,none,none,normal,none
stage4_003169.jpg,true,True,False,False,1,0.9703,stage4,blue,none,sunny,none,none,mild_over,medium
stage4_003180.jpg,true,True,False,False,1,0.9496,stage4,red,none,sunny,none,none,mild_over,medium
stage1_001036.jpg,true,True,False,False,1,0.9805,stage1,red,none,none,none,none,none,large
stage3_002675.jpg,true,True,False,False,1,0.9605,stage3,red,light,none,none,none,none,small
stage4_003191.jpg,true,True,False,False,1,0.9602,stage4,red,none,normal,none,none,normal,small
stage2_004303.jpg,true,True,False,False,1,0.9547,stage2,blue,none,none,none,none,none,medium
stage4_003195.jpg,true,True,False,False,1,0.968,stage4,blue,none,normal,none,none,normal,large
stage3_002690.jpg,true,True,False,False,1,0.9672,stage3,blue,light,none,none,none,none,large
stage4_003211.jpg,true,True,False,False,1,0.9703,stage4,red,none,sunny,none,none,mild_over,large
stage4_003218.jpg,false,False,False,False,0,0.0,stage4,none,none,shadow,medium,none,normal,none
stage1_001052.jpg,true,True,False,False,1,0.9531,stage1,red,none,none,none,none,none,very_small
stage3_002704.jpg,true,True,False,False,1,0.9705,stage3,red,none,none,none,none,none,large
stage4_003224.jpg,true,True,False,False,1,0.9764,stage4,blue,none,normal,none,none,normal,medium
stage4_003230.jpg,true,True,False,False,1,0.9626,stage4,red,none,normal,none,none,normal,large
stage4_003231.jpg,true,True,False,False,1,0.9706,stage4,red,none,normal,none,none,normal,medium
stage3_002713.jpg,true,True,False,False,1,0.9563,stage3,blue,medium,none,none,none,none,large
stage3_002716.jpg,true,True,False,False,1,0.9722,stage3,blue,medium,none,none,none,none,large
stage2_004364.jpg,true,True,False,False,1,0.964,stage2,blue,none,none,none,none,none,medium
stage2_004365.jpg,true,True,False,False,1,0.9231,stage2,red,none,none,none,none,none,very_small
stage3_002720.jpg,true,True,False,False,1,0.9726,stage3,blue,none,none,none,none,none,small
stage2_004368.jpg,true,True,False,False,1,0.9706,stage2,blue,none,none,none,none,none,large
stage2_004371.jpg,true,True,False,False,1,0.9685,stage2,red,none,none,none,none,none,medium
stage1_001062.jpg,true,True,False,False,1,0.9492,stage1,blue,none,none,none,none,none,large
stage4_003249.jpg,true,True,False,False,1,0.9718,stage4,blue,none,shadow,medium,none,normal,large
stage1_001065.jpg,true,True,False,False,1,0.965,stage1,red,none,none,none,none,none,small
stage4_003257.jpg,true,True,False,False,1,0.9788,stage4,red,none,normal,none,none,normal,small
stage2_004392.jpg,true,True,False,False,1,0.9729,stage2,blue,none,none,none,none,none,large
stage2_004399.jpg,true,True,False,False,1,0.979,stage2,red,none,none,none,none,none,large
stage2_004404.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage1_001072.jpg,false,False,False,False,0,0.0,stage1,none,none,none,none,none,none,none
stage4_003271.jpg,false,False,False,False,0,0.0,stage4,none,none,normal,none,none,normal,none
stage4_003273.jpg,true,True,False,False,1,0.9745,stage4,red,none,glare,none,medium,mild_over,small
stage1_001074.jpg,true,True,False,False,1,0.9719,stage1,blue,none,none,none,none,none,large
stage2_004421.jpg,true,True,False,False,1,0.9676,stage2,red,none,none,none,none,none,medium
stage2_004422.jpg,true,True,False,False,1,0.9678,stage2,red,none,none,none,none,none,medium
stage2_004428.jpg,true,True,False,False,1,0.9626,stage2,blue,none,none,none,none,none,small
stage3_002749.jpg,true,True,False,False,1,0.9717,stage3,red,none,none,none,none,none,medium
stage4_003281.jpg,true,True,False,False,1,0.9632,stage4,red,none,sunny,none,none,mild_over,medium
stage2_004436.jpg,true,True,False,False,1,0.972,stage2,blue,none,none,none,none,none,small
stage2_004444.jpg,true,True,False,False,1,0.9788,stage2,blue,none,none,none,none,none,medium
stage2_004451.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage2_004452.jpg,true,True,False,False,1,0.9703,stage2,blue,none,none,none,none,none,large
stage4_003290.jpg,true,True,False,False,1,0.9697,stage4,blue,none,normal,none,none,normal,large
stage4_003292.jpg,true,True,False,False,1,0.9675,stage4,blue,none,sunny,none,none,mild_over,small
stage4_003293.jpg,true,True,False,False,1,0.9644,stage4,blue,light,blur_light,none,none,mild_over,large
stage2_004461.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_003295.jpg,true,True,False,False,1,0.9507,stage4,red,none,sunny,none,none,mild_over,very_small
stage2_004462.jpg,true,True,False,False,1,0.9712,stage2,red,none,none,none,none,none,medium
stage4_003304.jpg,true,True,False,False,1,0.9619,stage4,blue,none,glare,none,medium,mild_over,large
stage4_003305.jpg,false,False,False,False,0,0.0,stage4,none,none,shadow,medium,none,normal,none
stage1_001081.jpg,true,True,False,False,1,0.9794,stage1,red,none,none,none,none,none,large
stage2_004478.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage1_001083.jpg,true,True,False,False,1,0.9747,stage1,blue,none,none,none,none,none,medium
stage2_004484.jpg,true,True,False,False,1,0.9687,stage2,red,none,none,none,none,none,medium
stage4_003316.jpg,true,True,False,False,1,0.9721,stage4,red,none,normal,none,none,normal,very_small
stage4_003335.jpg,true,True,False,False,1,0.96,stage4,blue,none,sunny,none,none,mild_over,medium
stage4_003336.jpg,true,True,False,False,1,0.9721,stage4,blue,none,normal,none,none,normal,large
stage3_002803.jpg,true,True,False,False,1,0.9641,stage3,red,light,none,none,none,none,medium
stage1_001091.jpg,true,True,False,False,1,0.9455,stage1,red,none,none,none,none,none,large
stage2_004537.jpg,true,True,False,False,1,0.9743,stage2,blue,none,none,none,none,none,large
stage2_004539.jpg,true,True,False,False,1,0.9627,stage2,blue,none,none,none,none,none,large
stage3_002817.jpg,true,True,False,False,1,0.9685,stage3,blue,light,none,none,none,none,medium
stage4_003344.jpg,false,False,False,False,0,0.0,stage4,none,none,normal,none,none,normal,none
stage1_001095.jpg,true,True,False,False,1,0.9556,stage1,blue,none,none,none,none,none,large
stage4_003347.jpg,true,True,False,False,1,0.9591,stage4,blue,none,normal,none,none,normal,large
stage2_004552.jpg,true,True,False,False,1,0.9642,stage2,red,none,none,none,none,none,medium
stage2_004553.jpg,true,True,False,False,1,0.9656,stage2,blue,none,none,none,none,none,large
stage3_002833.jpg,true,True,False,False,1,0.9731,stage3,red,light,none,none,none,none,large
stage4_003353.jpg,true,True,False,False,1,0.949,stage4,red,none,normal,none,none,normal,very_small
stage4_003357.jpg,true,True,False,False,1,0.9675,stage4,red,none,normal,none,none,normal,large
stage4_003362.jpg,true,True,False,False,1,0.9711,stage4,blue,none,normal,none,none,normal,medium
stage2_004591.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage4_003371.jpg,true,True,False,False,1,0.9672,stage4,blue,none,normal,none,none,normal,medium
stage2_004598.jpg,true,True,False,False,1,0.9702,stage2,red,none,none,none,none,none,medium
stage2_004599.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage2_004600.jpg,true,True,False,False,1,0.9689,stage2,red,none,none,none,none,none,medium
stage4_003375.jpg,true,True,False,False,1,0.9514,stage4,red,none,sunny,none,none,mild_over,small
stage3_002857.jpg,false,False,False,False,0,0.0,stage3,none,none,none,none,none,none,none
stage2_004613.jpg,true,True,False,False,1,0.978,stage2,blue,none,none,none,none,none,large
stage3_002860.jpg,true,True,False,False,1,0.9339,stage3,red,none,none,none,none,none,very_small
stage1_001109.jpg,true,True,False,False,1,0.9759,stage1,blue,none,none,none,none,none,large
stage4_003387.jpg,true,True,False,False,1,0.9637,stage4,blue,none,sunny,none,none,mild_over,medium
stage3_002867.jpg,true,True,False,False,1,0.9768,stage3,blue,none,none,none,none,none,medium
stage2_004630.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage3_002871.jpg,true,True,False,False,1,0.9661,stage3,red,none,none,none,none,none,small
stage4_003398.jpg,true,True,False,False,1,0.9494,stage4,blue,none,shadow,medium,none,normal,large
stage3_002878.jpg,true,True,False,False,1,0.9659,stage3,blue,light,none,none,none,none,large
stage1_001115.jpg,false,False,False,False,0,0.0,stage1,none,none,none,none,none,none,none
stage4_003401.jpg,true,True,False,False,1,0.9638,stage4,blue,none,sunny,none,none,mild_over,large
stage3_002881.jpg,true,True,False,False,1,0.9669,stage3,red,none,none,none,none,none,small
stage2_004647.jpg,true,True,False,False,1,0.9564,stage2,red,none,none,none,none,none,small
stage3_002883.jpg,true,True,False,False,1,0.9773,stage3,blue,none,none,none,none,none,large
stage1_001119.jpg,true,True,False,False,1,0.9681,stage1,blue,none,none,none,none,none,small
stage3_002888.jpg,true,True,False,False,1,0.9702,stage3,blue,none,none,none,none,none,medium
stage2_004664.jpg,true,True,False,False,1,0.9687,stage2,blue,none,none,none,none,none,small
stage1_001121.jpg,true,True,False,False,1,0.9731,stage1,blue,none,none,none,none,none,large
stage4_003425.jpg,true,True,False,False,1,0.9586,stage4,blue,none,normal,none,none,normal,small
stage2_004678.jpg,true,True,False,False,1,0.9651,stage2,blue,none,none,none,none,none,small
stage4_003434.jpg,true,True,False,False,1,0.9408,stage4,red,none,sunny,none,none,mild_over,very_small
stage1_001127.jpg,true,True,False,False,1,0.9698,stage1,blue,none,none,none,none,none,medium
stage3_002900.jpg,true,True,False,False,1,0.9404,stage3,blue,light,none,none,none,none,small
stage3_002905.jpg,true,True,False,False,1,0.9762,stage3,red,none,none,none,none,none,medium
stage2_004696.jpg,false,False,False,False,0,0.0,stage2,none,none,none,none,none,none,none
stage1_001132.jpg,true,True,False,False,1,0.9806,stage1,red,none,none,none,none,none,small
stage1_001133.jpg,true,True,False,False,1,0.9791,stage1,blue,none,none,none,none,none,medium
stage4_003446.jpg,true,True,False,False,1,0.9491,stage4,blue,light,blur_light,none,none,mild_over,medium
stage4_003447.jpg,false,False,False,False,0,0.0,stage4,none,none,shadow,medium,none,normal,none
stage4_003453.jpg,false,False,False,False,0,0.0,stage4,none,none,shadow,medium,none,normal,none
stage1_001135.jpg,true,True,False,False,1,0.9745,stage1,blue,none,none,none,none,none,large
stage3_002915.jpg,true,True,False,False,1,0.9691,stage3,red,light,none,none,none,none,medium
stage2_004712.jpg,true,True,False,False,1,0.9764,stage2,red,none,none,none,none,none,small
stage3_002916.jpg,true,True,False,False,1,0.9683,stage3,red,none,none,none,none,none,large
stage3_002918.jpg,true,True,False,False,1,0.9505,stage3,blue,light,none,none,none,none,large
stage2_004717.jpg,true,True,False,False,1,0.9732,stage2,blue,none,none,none,none,none,large
stage3_002920.jpg,false,False,False,False,0,0.0,stage3,none,none,none,none,none,none,none
